Format,OpenLAP Export
Venue,Paul Ricard
Vehicle,FE12
Driver,OpenLap
Device
Comment
Date,06/09/2025
Time,02:51:35
Frequency,50





distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
m,s,m/s,m,m/s,m/s/s,m/s/s,m/s/s,N,N,N


89.664452,2.200000,41.211113,422.920227,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.699951
90.488678,2.220000,41.211113,422.920410,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.699951
91.312897,2.240000,41.211113,422.920593,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.699951
92.137115,2.260000,41.211113,422.920776,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.699951
92.961342,2.280000,41.211113,422.920990,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.699951
93.785561,2.300000,41.211113,422.921173,41.211113,0.000000,-0.003919,0.003919,2937.896729,1341.472046,-2648.699951
94.609779,2.320000,41.211113,422.921326,41.211113,0.000000,-0.012595,0.012595,2937.896729,1341.472046,-2648.699951
95.433998,2.340000,41.211113,422.921509,41.211113,0.000000,-0.032619,0.032619,2937.896729,1341.472046,-2648.699951
96.258224,2.360000,41.211113,422.921722,41.211113,0.000000,-0.065908,0.065908,2937.896729,1341.472046,-2648.699951
97.082458,2.380000,41.211113,422.921906,41.211113,0.000000,-0.110502,0.110502,2937.896729,1341.472046,-2648.699951
97.906677,2.400000,41.211113,422.922119,41.211113,0.000000,-0.167969,0.167969,2937.896729,1341.472046,-2648.699951
98.730904,2.420000,41.211113,422.922272,41.211113,0.000000,-0.206277,0.206277,2937.896729,1341.472046,-2648.699951
99.555122,2.440000,41.211113,422.922424,41.211113,0.000000,-0.242091,0.242091,2937.896729,1341.472046,-2648.699951
100.379341,2.460000,41.211113,422.922607,41.211113,0.000000,-0.287669,0.287669,2937.896729,1341.472046,-2648.699951
101.203560,2.480000,41.211113,422.922821,41.211113,0.000000,-0.341119,0.341119,2937.896729,1341.472046,-2648.699951
102.027786,2.500000,41.211113,422.923004,41.211113,0.000000,-0.383086,0.383086,2937.896729,1341.472046,-2648.699463
102.852005,2.520000,41.211113,422.923218,41.211113,0.000000,-0.410976,0.410976,2937.896729,1341.472046,-2648.684082
103.676231,2.540000,41.211113,422.923401,41.211113,0.000000,-0.423871,0.423871,2937.896729,1341.472046,-2648.639648
104.500443,2.560000,41.211113,422.923584,41.211113,0.000000,-0.429959,0.429959,2937.896729,1341.472046,-2648.567871
105.324661,2.580000,41.211113,422.917236,41.211113,0.000000,-0.431911,0.431911,2937.896729,1341.472046,-2648.494385
106.148888,2.600000,41.211113,422.900940,41.211113,0.000000,-0.431021,0.431021,2937.896729,1341.472046,-2648.437012
106.973114,2.620000,41.211113,422.884705,41.211113,0.000000,-0.430196,0.430196,2937.896729,1341.472046,-2648.372803
107.797340,2.640000,41.211113,422.868408,41.211113,0.000000,-0.429447,0.429447,2937.896729,1341.472046,-2648.370605
108.621559,2.660000,41.211113,422.858276,41.211113,0.000000,-0.429000,0.429000,2937.896729,1341.472046,-2648.461182
109.445786,2.680000,41.211113,422.850220,41.211113,0.000000,-0.428661,0.428661,2937.896729,1341.472046,-2648.562500
110.270004,2.700000,41.211113,422.839478,41.211113,0.000000,-0.428236,0.428236,2937.896729,1341.472046,-2648.629395
111.094231,2.720000,41.211113,422.825073,41.211113,0.000000,-0.427627,0.427627,2937.896729,1341.472046,-2648.658203
111.918449,2.740000,41.211113,422.825226,41.211113,0.000000,-0.427075,0.427075,2937.896729,1341.472046,-2648.678955
112.742668,2.760000,41.211113,422.825439,41.211113,0.000000,-0.426581,0.426581,2937.896729,1341.472046,-2648.695068
113.566895,2.780000,41.211113,422.825623,41.211113,0.000000,-0.426276,0.426276,2937.896729,1341.472046,-2648.699951
114.391113,2.800000,41.211113,422.825806,41.211113,0.000000,-0.426064,0.426064,2937.896729,1341.472046,-2648.699951
115.215340,2.820000,41.211113,422.825989,41.211113,0.000000,-0.425819,0.425819,2937.896729,1341.472046,-2648.699951
116.039551,2.840000,41.211113,422.826202,41.211113,0.000000,-0.425456,0.425456,2937.896729,1341.472046,-2648.699951
116.863777,2.860000,41.211113,422.826355,41.211113,0.000000,-0.425083,0.425083,2937.896729,1341.472046,-2648.699951
117.688004,2.880000,41.211113,422.826538,41.211113,0.000000,-0.424649,0.424649,2937.896729,1341.472046,-2648.699951
118.512230,2.900000,41.211113,422.826721,41.211113,0.000000,-0.424318,0.424318,2937.896729,1341.472046,-2648.699951
119.336456,2.920000,41.211113,422.826904,41.211113,0.000000,-0.424049,0.424049,2937.896729,1341.472046,-2648.699951
120.160675,2.940000,41.211113,422.827118,41.211113,0.000000,-0.423693,0.423693,2937.896729,1341.472046,-2648.699951
120.984901,2.960000,41.211113,422.827301,41.211113,0.000000,-0.423051,0.423051,2937.896729,1341.472046,-2648.699951
121.809120,2.980000,41.211113,422.827454,41.211113,0.000000,-0.422314,0.422314,2937.896729,1341.472046,-2648.699951
122.633347,3.000000,41.211113,422.827698,41.211113,0.000000,-0.421909,0.421909,2937.896729,1341.472046,-2648.699951
123.457565,3.020000,41.211113,422.827881,41.211113,0.000000,-0.421520,0.421520,2937.896729,1341.472046,-2648.699951
124.281784,3.040000,41.211113,422.828033,41.211113,0.000000,-0.416251,0.416251,2937.896729,1341.472046,-2648.699951
125.106003,3.060000,41.211113,422.828217,41.211113,0.000000,-0.399959,0.399959,2937.896729,1341.472046,-2648.699951
125.930229,3.080000,41.211113,422.828430,41.211113,0.000000,-0.371720,0.371720,2937.896729,1341.472046,-2648.699951
126.754456,3.100000,41.211113,422.828583,41.211113,0.000000,-0.330971,0.330971,2937.896729,1341.472046,-2648.699951
127.578667,3.120000,41.211113,422.828796,41.211113,0.000000,-0.300295,0.300295,2937.896729,1341.472046,-2648.688965
128.402893,3.140000,41.211113,422.828979,41.211113,0.000000,-0.272571,0.272571,2937.896729,1341.472046,-2648.670898
129.227112,3.160000,41.211113,422.829132,41.211113,0.000000,-0.232062,0.232062,2937.896729,1341.472046,-2648.647461
130.051331,3.180000,41.211113,422.828308,41.211113,0.000000,-0.163792,0.163792,2937.896729,1341.472046,-2648.614502
130.875565,3.200000,41.211113,422.812012,41.211113,0.000000,-0.108570,0.108570,2937.896729,1341.472046,-2648.529297
131.699783,3.220000,41.211113,422.802704,41.211113,0.000000,-0.083536,0.083536,2937.896729,1341.472046,-2648.414551
132.524002,3.240000,41.211113,422.794647,41.211113,0.000000,-0.071278,0.071278,2937.896729,1341.472046,-2648.370605
133.348236,3.260000,41.211113,422.783142,41.211113,0.000000,-0.066552,0.066552,2937.896729,1341.472046,-2648.397949
134.172455,3.280000,41.211113,422.766815,41.211113,0.000000,-0.072045,0.072045,2937.896729,1341.472046,-2648.460205
134.996674,3.300000,41.211113,422.750519,41.211113,0.000000,-0.099172,0.099172,2937.896729,1341.472046,-2648.516113
135.820892,3.320000,41.211113,422.734253,41.211113,0.000000,-0.153466,0.153466,2937.896729,1341.472046,-2648.601318
136.645111,3.340000,41.211113,422.730804,41.211113,0.000000,-0.191885,0.191885,2937.896729,1341.472046,-2648.659424
137.469330,3.360000,41.211113,422.731018,41.211113,0.000000,-0.225843,0.225843,2937.896729,1341.472046,-2648.689941
138.293579,3.380000,41.211113,422.731232,41.211113,0.000000,-0.266989,0.266989,2937.896729,1341.472046,-2648.699951
139.117783,3.400000,41.211113,422.731384,41.211113,0.000000,-0.317262,0.317262,2937.896729,1341.472046,-2648.699951
139.942017,3.420000,41.211113,422.731567,41.211113,0.000000,-0.344174,0.344174,2937.896729,1341.472046,-2648.699951
140.766235,3.440000,41.211113,422.731750,41.211113,0.000000,-0.346014,0.346014,2937.896729,1341.472046,-2648.699951
141.590454,3.460000,41.211113,422.731934,41.211113,0.000000,-0.345850,0.345850,2937.896729,1341.472046,-2648.699951
142.414673,3.480000,41.211113,422.732117,41.211113,0.000000,-0.331977,0.331977,2937.896729,1341.472046,-2648.699951
143.238892,3.500000,41.211113,422.732300,41.211113,0.000000,-0.300672,0.300672,2937.896729,1341.472046,-2648.699951
144.063110,3.520000,41.211113,422.732513,41.211113,0.000000,-0.259732,0.259732,2937.896729,1341.472046,-2648.699951
144.887344,3.540000,41.211113,422.732697,41.211113,0.000000,-0.218821,0.218821,2937.896729,1341.472046,-2648.699951
145.711563,3.560000,41.211113,422.732880,41.211113,0.000000,-0.204452,0.204452,2937.896729,1341.472046,-2648.686523
146.535797,3.580000,41.211113,422.733063,41.211113,0.000000,-0.198474,0.198474,2937.896729,1341.472046,-2648.667480
147.360001,3.600000,41.211113,422.733215,41.211113,0.000000,-0.202076,0.202076,2937.896729,1341.472046,-2648.642822
148.184219,3.620000,41.211113,422.729736,41.211113,0.000000,-0.221126,0.221126,2937.896729,1341.472046,-2648.600830
149.008469,3.640000,41.211113,422.713531,41.211113,0.000000,-0.260826,0.260826,2937.896729,1341.472046,-2648.513672
149.832672,3.660000,41.211113,422.705505,41.211113,0.000000,-0.280755,0.280755,2937.896729,1341.472046,-2648.238281
150.656891,3.680000,41.211113,422.697449,41.211113,0.000000,-0.300669,0.300669,2937.896729,1341.472046,-2648.031006
151.481110,3.700000,41.211113,422.684540,41.211113,0.000000,-0.332176,0.332176,2937.896729,1341.472046,-2647.952148
152.305344,3.720000,41.211113,422.662170,41.211113,0.000000,-0.366950,0.366950,2937.896729,1341.472046,-2647.952148
153.129547,3.740000,41.211113,422.629364,41.211113,0.000000,-0.391111,0.391111,2937.896729,1341.472046,-2647.916748
153.953781,3.760000,41.211113,422.596588,41.211113,0.000000,-0.403945,0.403945,2937.896729,1341.472046,-2647.692139
